,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39,theta_40,theta_41,theta_42,theta_43,theta_44,theta_45,theta_46,theta_47
334,334,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.0557487692291527,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
335,335,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063408063991815,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
336,336,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504458838074652,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
337,337,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211243394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
338,338,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758702804726,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
339,339,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635053059474948,2.196593914878576,5.3077683596911065,2.209528294870155
340,340,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593924878576,5.3077683596911065,2.209528294870155
341,341,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.307768369691106,2.209528294870155
342,342,0.04006650320008621,1.2773103448934067,4.311664626543205,2.087862618384564,3.298499058894283,3.5795239544916875,5.582134520176851,5.594495959365056,4.157899115545605,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528304870155
343,343,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
344,344,0.03956032520711936,1.2899155964827544,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
345,345,0.039560325392148044,1.2899155864827545,4.307234318128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
346,346,0.03956032527534005,1.2899155864827545,4.307234308128999,2.0846298719026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
347,347,0.03956032527864703,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289565507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
348,348,0.03956032518105304,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.5804359691309497,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
349,349,0.039560325322360965,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229670140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
350,350,0.03956032523292522,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.589554497550862,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
351,351,0.039560325265695175,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825813485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
352,352,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323535259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
353,353,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162770342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
354,354,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.12780115298150768,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
355,355,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012852975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
356,356,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.860545683143933,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
357,357,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369536038187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
358,358,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686411092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
359,359,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.9131595408457738,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
360,360,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272264761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
361,361,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975026040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
362,362,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381065173803,5.367631824126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
363,363,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631834126006,0.6500252300541347,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
364,364,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252400541348,4.372975283202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
365,365,0.03956032526408218,1.2899155864827545,4.307234308128999,2.0846298619026515,3.300289555507926,3.58043595913095,5.581229660140609,5.5895544875508625,4.108825803485021,4.770323525259028,1.0924162670342676,0.1278011429815077,4.553012842975251,0.8605456731439329,1.1369535938187054,4.142686401092925,2.913159530845774,2.714272254761382,4.437975016040124,4.938381055173803,5.367631824126006,0.6500252300541347,4.372975293202087,1.0620594550810825,5.914637351823037,6.1901239678981375,3.3323229166655213,2.2242261498957023,2.165503172571497,5.910705506743787,0.421073412152242,1.2922402526713095,5.346577109656431,4.149230375787867,0.905910724763726,1.462932078471818,3.0480754500251144,2.117889641960497,5.728373668045453,3.0996264424514437,3.055748759229153,0.8063407963991814,0.11504457838074653,3.9698211143394126,1.1695758602804727,1.5635052959474949,2.196593914878576,5.3077683596911065,2.209528294870155
