,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
90,90,0.027379320632250903,3.3498683312770203,0.3576537262023409,1.0261865829124093,2.7597684734852783,4.556487748923304,4.2852379420860185,5.478383805710733,4.425223795299134
91,91,0.02737932063225985,3.3498683412770203,0.3576537262023409,1.0261865829124093,2.7597684734852783,4.556487748923304,4.2852379420860185,5.478383805710733,4.425223795299134
92,92,0.02737932063228951,3.3498683312770203,0.3576537362023409,1.0261865829124093,2.7597684734852783,4.556487748923304,4.2852379420860185,5.478383805710733,4.425223795299134
93,93,0.027379320632343575,3.3498683312770203,0.3576537262023409,1.0261865929124092,2.7597684734852783,4.556487748923304,4.2852379420860185,5.478383805710733,4.425223795299134
94,94,0.027379320632278107,3.3498683312770203,0.3576537262023409,1.0261865829124093,2.7597684834852783,4.556487748923304,4.2852379420860185,5.478383805710733,4.425223795299134
95,95,0.027379320632172056,3.3498683312770203,0.3576537262023409,1.0261865829124093,2.7597684734852783,4.556487758923304,4.2852379420860185,5.478383805710733,4.425223795299134
96,96,0.02737932063244049,3.3498683312770203,0.3576537262023409,1.0261865829124093,2.7597684734852783,4.556487748923304,4.285237952086018,5.478383805710733,4.425223795299134
97,97,0.02737932063221063,3.3498683312770203,0.3576537262023409,1.0261865829124093,2.7597684734852783,4.556487748923304,4.2852379420860185,5.478383815710733,4.425223795299134
98,98,0.027379320632666487,3.3498683312770203,0.3576537262023409,1.0261865829124093,2.7597684734852783,4.556487748923304,4.2852379420860185,5.478383805710733,4.425223805299134
99,99,0.027379310781380346,3.3498720856510382,0.35762239098836146,1.0260888332986002,2.7597291531521964,4.556474975344031,4.285071191719692,5.478426671316007,4.424877826488887
100,100,0.02737931078137864,3.349872095651038,0.35762239098836146,1.0260888332986002,2.7597291531521964,4.556474975344031,4.285071191719692,5.478426671316007,4.424877826488887
101,101,0.02737931078138543,3.3498720856510382,0.35762240098836146,1.0260888332986002,2.7597291531521964,4.556474975344031,4.285071191719692,5.478426671316007,4.424877826488887
102,102,0.027379310781399137,3.3498720856510382,0.35762239098836146,1.0260888432986002,2.7597291531521964,4.556474975344031,4.285071191719692,5.478426671316007,4.424877826488887
103,103,0.02737931078136549,3.3498720856510382,0.35762239098836146,1.0260888332986002,2.7597291631521963,4.556474975344031,4.285071191719692,5.478426671316007,4.424877826488887
104,104,0.02737931078137658,3.3498720856510382,0.35762239098836146,1.0260888332986002,2.7597291531521964,4.556474985344031,4.285071191719692,5.478426671316007,4.424877826488887
105,105,0.027379310781415356,3.3498720856510382,0.35762239098836146,1.0260888332986002,2.7597291531521964,4.556474975344031,4.285071201719692,5.478426671316007,4.424877826488887
106,106,0.02737931078136515,3.3498720856510382,0.35762239098836146,1.0260888332986002,2.7597291531521964,4.556474975344031,4.285071191719692,5.478426681316007,4.424877826488887
107,107,0.027379310781385384,3.3498720856510382,0.35762239098836146,1.0260888332986002,2.7597291531521964,4.556474975344031,4.285071191719692,5.478426671316007,4.4248778364888866
