,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23
63,63,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325992702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
64,64,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571991008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
65,65,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571164607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
66,66,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.718720325523594,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
67,67,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018731981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
68,68,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427859602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
69,69,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119253801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
70,70,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637688895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
71,71,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320539561808,4.701316884795077,4.50453746004046,4.510654903244346
72,72,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.7013168947950765,4.50453746004046,4.510654903244346
73,73,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453747004046,4.510654903244346
74,74,0.08069189440664266,3.66868869742945,3.8330053727375786,3.78307070108115,5.43909149720428,2.317334103646292,0.377008559540141,6.100827051813394,0.24243180392802913,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654913244346
75,75,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
76,76,0.07838244444939417,3.6612892047086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
77,77,0.07838244412273138,3.6612891947086794,3.8392646244561397,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
78,78,0.0783824441032486,3.6612891947086794,3.8392646144561398,3.775461553814117,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
79,79,0.07838244458988117,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812173837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
80,80,0.0783824447042536,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949970020945,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
81,81,0.0783824444668823,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381448338400456,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
82,82,0.07838244434419783,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424259997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
83,83,0.07838244419617313,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621539495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
84,84,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616277210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
85,85,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439502679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
86,86,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.599088605923783,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
87,87,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558910652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
88,88,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325992702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
89,89,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571991008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
90,90,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571164607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
91,91,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.718720325523594,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
92,92,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018731981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
93,93,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427859602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
94,94,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119253801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
95,95,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637688895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
96,96,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320539561808,4.701316884795077,4.50453746004046,4.510654903244346
97,97,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.7013168947950765,4.50453746004046,4.510654903244346
98,98,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453747004046,4.510654903244346
99,99,0.07838244430607327,3.6612891947086794,3.8392646144561398,3.7754615438141172,5.419812163837433,2.2942949870020946,0.35381447338400457,6.098424249997195,0.2521621439495433,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654913244346
100,100,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
101,101,0.06422497519174654,3.5983773642905263,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
102,102,0.06422497464994648,3.5983773542905264,3.9055994923049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
103,103,0.06422497418984824,3.5983773542905264,3.9055994823049573,3.775072944182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
104,104,0.06422497528426059,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542538471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
105,105,0.06422497561044116,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064188095399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
106,106,0.06422497477012795,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230572864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
107,107,0.06422497513398201,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380205017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
108,108,0.06422497513237241,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017575185951846,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
109,109,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616277210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
110,110,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439502679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
111,111,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.599088605923783,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
112,112,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558910652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
113,113,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325992702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
114,114,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571991008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
115,115,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571164607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
116,116,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.718720325523594,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
117,117,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018731981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
118,118,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427859602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
119,119,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119253801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
120,120,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637688895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
121,121,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320539561808,4.701316884795077,4.50453746004046,4.510654903244346
122,122,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.7013168947950765,4.50453746004046,4.510654903244346
123,123,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453747004046,4.510654903244346
124,124,0.06422497508611744,3.5983773542905264,3.9055994823049573,3.775072934182291,5.272542528471691,2.1064187995399206,0.21230571864704567,6.079380195017796,0.32017574185951847,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654913244346
125,125,0.05919338698483026,3.3808335042039515,4.180914960443049,3.833673463358194,4.74173196256074,1.396202559341544,0.0,6.007159906055482,0.5500715788608767,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
126,126,0.05919338681235331,3.3808335142039514,4.180914960443049,3.833673463358194,4.74173196256074,1.396202559341544,0.0,6.007159906055482,0.5500715788608767,1.7548616177210272,4.618439492679119,3.5990885959237833,5.407558900652625,3.67325991702873,5.674571981008119,1.1995571064607817,1.7187203155235942,4.800018721981705,4.522427849602581,2.843119243801398,2.443637678895954,4.838320529561808,4.701316884795077,4.50453746004046,4.510654903244346
