,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31
20,20,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610762737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
21,21,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.0303378790262148,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
22,22,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.2830329028467882,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
23,23,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897698664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
24,24,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584939336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
25,25,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738923836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
26,26,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805231507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
27,27,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739085784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
28,28,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242392650454428,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
29,29,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423728231676,2.627103697567828,1.4186197521780923,1.4625557962260642
30,30,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103707567828,1.4186197521780923,1.4625557962260642
31,31,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197621780923,1.4625557962260642
32,32,0.22255850532077964,1.4625397705935164,3.414553893788858,0.9419098696689179,1.6481268834798948,3.2022882010177027,5.713611181413897,1.2634493929785942,4.992084508879616,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625558062260642
33,33,0.1575634978627989,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
34,34,0.1575634994192096,1.6670324922464201,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
35,35,0.15756349510862036,1.6670324822464202,3.5519530291994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
36,36,0.1575635007288258,1.6670324822464202,3.5519530191994115,1.036788220963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
37,37,0.15756350003894362,1.6670324822464202,3.5519530191994115,1.036788210963542,1.8971655637212919,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
38,38,0.15756349958311033,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042485352754,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
39,39,0.157563496015226,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371692009557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
40,40,0.15756350030184005,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267914972907,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
41,41,0.15756349530917194,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687216162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
42,42,0.1575634978627989,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752235155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
43,43,0.1575634978627989,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516723571,4.135952058969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
44,44,0.1575634978627989,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952068969156,3.338300662968374,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
45,45,0.1575634978627989,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.3383006729683737,0.5413942248681941,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
46,46,0.1575634978627989,1.6670324822464202,3.5519530191994115,1.036788210963542,1.897165553721292,3.0723042385352755,5.371691999557343,1.4833267814972908,4.7651687116162,2.063752225155736,4.5403516623571,4.135952058969156,3.338300662968374,0.5413942348681942,2.101937174579292,5.100065564479115,4.036336367517387,2.296055536728593,4.672319885486319,0.24828469807881576,1.9471610662737608,3.030337869026215,0.28303289284678823,1.9683897598664508,0.9624584839336291,6.23738922836631,6.248805221507831,6.196739075784853,0.028242382650454426,5.577423718231676,2.627103697567828,1.4186197521780923,1.4625557962260642
