,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15
34,34,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
35,35,0.1230588668161583,1.7066592292892377,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
36,36,0.123058866298101,1.7066592192892378,1.4382990201847414,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
37,37,0.12305886562432991,1.7066592192892378,1.4382990101847415,0.4363403751105803,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
38,38,0.12305886579528146,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160187162164,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
39,39,0.12305886569633014,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962970481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
40,40,0.12305886613135987,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,1e-08,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
41,41,0.12305886723670596,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312412256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
42,42,0.12305886685793413,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917659244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
43,43,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736578071237817,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
44,44,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181760316483,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
45,45,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284485300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
46,46,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212854753842,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
47,47,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558747126464,5.910793229126739,3.511291397098437,6.104808775726069
48,48,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793239126739,3.511291397098437,6.104808775726069
49,49,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291407098437,6.104808775726069
50,50,0.1230588660421365,1.7066592192892378,1.4382990101847415,0.43634036511058033,3.3442160087162165,4.77962969481742,0.0,1.7972312312256504,4.711917649244925,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808785726069
51,51,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
52,52,0.09416940765849764,1.5588972804671768,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
53,53,0.09416940746359968,1.5588972704671769,1.4068879993780714,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
54,54,0.09416940692754368,1.5588972704671769,1.4068879893780715,0.47480107305718233,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
55,55,0.09416940700210596,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689122551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
56,56,0.09416940669963136,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150936494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
57,57,0.09416940709743553,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,1e-08,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
58,58,0.0941694078458603,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961219762614,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
59,59,0.09416940767863197,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743577600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
60,60,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736578071237817,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
61,61,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181760316483,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
62,62,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284485300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
63,63,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212854753842,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
64,64,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558747126464,5.910793229126739,3.511291397098437,6.104808775726069
65,65,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793239126739,3.511291397098437,6.104808775726069
66,66,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291407098437,6.104808775726069
67,67,0.09416940712488105,1.5588972704671769,1.4068879893780715,0.47480106305718234,3.3812689022551203,4.827150926494294,0.0,1.6892961119762615,4.649743567600247,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808785726069
68,68,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
69,69,0.05947344792814226,1.1071206417937942,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
70,70,0.05947344877366867,1.1071206317937943,1.185395505930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
71,71,0.0594734484717473,1.1071206317937943,1.185395495930073,0.530848626683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
72,72,0.05947344842681006,1.1071206317937943,1.185395495930073,0.530848616683848,3.475098412504283,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
73,73,0.05947344812672457,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873474863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
74,74,0.05947344861865389,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.08076396795607449,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
75,75,0.05947344819780544,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.459363774462349,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
76,76,0.05947344824932782,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462106602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
77,77,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736578071237817,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
78,78,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181760316483,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
79,79,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284485300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
80,80,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212854753842,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
81,81,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558747126464,5.910793229126739,3.511291397098437,6.104808775726069
82,82,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793239126739,3.511291397098437,6.104808775726069
83,83,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291407098437,6.104808775726069
84,84,0.05947344842167616,1.1071206317937943,1.185395495930073,0.530848616683848,3.4750984025042833,5.115873464863884,0.0807639579560745,1.4593637644623492,4.48462105602398,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808785726069
85,85,0.05271736885328876,1.2433173332041036,1.0946878385883354,0.5250031039136601,3.4619127651280257,5.190560186949368,0.0,1.462138639841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
86,86,0.05271736881290638,1.2433173432041036,1.0946878385883354,0.5250031039136601,3.4619127651280257,5.190560186949368,0.0,1.462138639841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
87,87,0.05271736851899743,1.2433173332041036,1.0946878485883353,0.5250031039136601,3.4619127651280257,5.190560186949368,0.0,1.462138639841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
88,88,0.05271736894041257,1.2433173332041036,1.0946878385883354,0.5250031139136602,3.4619127651280257,5.190560186949368,0.0,1.462138639841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
89,89,0.05271736882982165,1.2433173332041036,1.0946878385883354,0.5250031039136601,3.4619127751280256,5.190560186949368,0.0,1.462138639841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
90,90,0.052717368702624494,1.2433173332041036,1.0946878385883354,0.5250031039136601,3.4619127651280257,5.1905601969493675,0.0,1.462138639841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
91,91,0.05271736894453896,1.2433173332041036,1.0946878385883354,0.5250031039136601,3.4619127651280257,5.190560186949368,1e-08,1.462138639841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
92,92,0.05271736865658274,1.2433173332041036,1.0946878385883354,0.5250031039136601,3.4619127651280257,5.190560186949368,0.0,1.462138649841343,4.48870377438993,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
